label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
Text,199,61,9,11,TRAIN_00156.jpg,284,72
Text,208,61,9,11,TRAIN_00156.jpg,284,72
Text,216,61,9,11,TRAIN_00156.jpg,284,72
Text,16,8,14,16,TRAIN_00157.jpg,284,31
Text,33,8,13,15,TRAIN_00157.jpg,284,31
Text,52,8,11,17,TRAIN_00157.jpg,284,31
Text,66,9,14,13,TRAIN_00157.jpg,284,31
Text,9,17,15,16,TRAIN_00158.jpg,324,44
Text,28,18,9,15,TRAIN_00158.jpg,324,44
Text,44,22,11,12,TRAIN_00158.jpg,324,44
Text,62,20,11,13,TRAIN_00158.jpg,324,44
Text,78,11,15,20,TRAIN_00158.jpg,324,44
Text,31,7,11,13,TRAIN_00159.jpg,284,50
Text,41,8,10,12,TRAIN_00159.jpg,284,50
Text,51,7,13,13,TRAIN_00159.jpg,284,50
Text,31,26,13,21,TRAIN_00159.jpg,284,50
Text,44,25,15,21,TRAIN_00159.jpg,284,50
Text,58,26,14,20,TRAIN_00159.jpg,284,50
Text,76,27,13,17,TRAIN_00159.jpg,284,50
Text,92,23,9,21,TRAIN_00159.jpg,284,50
Text,105,23,14,20,TRAIN_00159.jpg,284,50
Text,17,4,10,13,TRAIN_00160.jpg,388,28
Text,27,3,9,15,TRAIN_00160.jpg,388,28
Text,35,3,10,15,TRAIN_00160.jpg,388,28
Text,43,3,10,16,TRAIN_00160.jpg,388,28
Text,52,4,13,13,TRAIN_00160.jpg,388,28
Text,67,4,6,15,TRAIN_00160.jpg,388,28
Text,85,0,16,21,TRAIN_00160.jpg,388,28
Text,104,0,14,19,TRAIN_00160.jpg,388,28
Text,122,0,16,21,TRAIN_00160.jpg,388,28
Text,140,0,15,20,TRAIN_00160.jpg,388,28
Text,157,0,16,20,TRAIN_00160.jpg,388,28
Text,176,1,15,18,TRAIN_00160.jpg,388,28
Text,192,1,16,18,TRAIN_00160.jpg,388,28
Text,4,19,11,13,TRAIN_00161.jpg,388,36
Text,14,20,10,12,TRAIN_00161.jpg,388,36
Text,24,20,13,13,TRAIN_00161.jpg,388,36
Text,38,21,6,13,TRAIN_00161.jpg,388,36
Text,83,19,15,16,TRAIN_00161.jpg,388,36
Text,101,19,13,17,TRAIN_00161.jpg,388,36
Text,120,20,13,16,TRAIN_00161.jpg,388,36
Text,136,20,13,16,TRAIN_00161.jpg,388,36
Text,155,21,14,15,TRAIN_00161.jpg,388,36
Text,177,0,12,12,TRAIN_00161.jpg,388,36
Text,193,0,12,13,TRAIN_00161.jpg,388,36
Text,212,0,13,14,TRAIN_00161.jpg,388,36
Text,229,0,12,11,TRAIN_00161.jpg,388,36
Text,244,0,13,11,TRAIN_00161.jpg,388,36
Text,160,0,13,12,TRAIN_00161.jpg,388,36
Text,139,0,14,12,TRAIN_00161.jpg,388,36
Text,121,0,13,11,TRAIN_00161.jpg,388,36
Text,17,5,15,20,TRAIN_00162.jpg,284,31
Text,34,4,14,20,TRAIN_00162.jpg,284,31
Text,52,4,14,20,TRAIN_00162.jpg,284,31
Text,67,2,17,21,TRAIN_00162.jpg,284,31
Text,83,3,11,21,TRAIN_00162.jpg,284,31
Text,98,5,11,20,TRAIN_00162.jpg,284,31
Text,5,11,18,20,TRAIN_00163.jpg,324,44
Text,26,11,12,19,TRAIN_00163.jpg,324,44
Text,41,11,17,20,TRAIN_00163.jpg,324,44
Text,60,11,16,20,TRAIN_00163.jpg,324,44
Text,79,9,11,22,TRAIN_00163.jpg,324,44
Text,95,12,14,19,TRAIN_00163.jpg,324,44
Text,113,12,16,18,TRAIN_00163.jpg,324,44
Text,5,14,13,18,TRAIN_00164.jpg,324,44
Text,27,14,13,14,TRAIN_00164.jpg,324,44
Text,42,12,13,17,TRAIN_00164.jpg,324,44
Text,61,15,13,18,TRAIN_00164.jpg,324,44
Text,78,15,14,13,TRAIN_00164.jpg,324,44
Text,97,13,16,16,TRAIN_00164.jpg,324,44
Text,13,4,9,13,TRAIN_00165.jpg,388,24
Text,22,2,9,14,TRAIN_00165.jpg,388,24
Text,31,3,10,14,TRAIN_00165.jpg,388,24
Text,40,3,11,13,TRAIN_00165.jpg,388,24
Text,49,3,13,13,TRAIN_00165.jpg,388,24
Text,63,4,7,13,TRAIN_00165.jpg,388,24
Text,84,2,14,17,TRAIN_00165.jpg,388,24
Text,102,1,12,19,TRAIN_00165.jpg,388,24
Text,120,2,13,18,TRAIN_00165.jpg,388,24
Text,138,2,14,17,TRAIN_00165.jpg,388,24
Text,155,2,15,17,TRAIN_00165.jpg,388,24
Text,176,3,6,16,TRAIN_00165.jpg,388,24
Text,192,1,13,18,TRAIN_00165.jpg,388,24
Text,21,10,10,17,TRAIN_00166.jpg,284,31
Text,33,7,10,19,TRAIN_00166.jpg,284,31
Text,52,7,10,19,TRAIN_00166.jpg,284,31
Text,65,8,10,18,TRAIN_00166.jpg,284,31
Text,82,7,14,17,TRAIN_00166.jpg,284,31
Text,25,4,9,13,TRAIN_00167.jpg,388,29
Text,34,3,9,13,TRAIN_00167.jpg,388,29
Text,42,3,11,13,TRAIN_00167.jpg,388,29
Text,52,5,9,11,TRAIN_00167.jpg,388,29
Text,60,3,13,13,TRAIN_00167.jpg,388,29
Text,76,5,5,12,TRAIN_00167.jpg,388,29
Text,92,3,15,16,TRAIN_00167.jpg,388,29
Text,113,3,12,18,TRAIN_00167.jpg,388,29
Text,128,4,15,14,TRAIN_00167.jpg,388,29
Text,149,3,16,16,TRAIN_00167.jpg,388,29
Text,167,3,11,14,TRAIN_00167.jpg,388,29
Text,183,1,14,14,TRAIN_00167.jpg,388,29
Text,16,8,12,14,TRAIN_00168.jpg,284,31
Text,33,9,13,15,TRAIN_00168.jpg,284,31
Text,49,9,12,15,TRAIN_00168.jpg,284,31
Text,66,8,11,16,TRAIN_00168.jpg,284,31
Text,81,9,12,15,TRAIN_00168.jpg,284,31
Text,97,8,11,16,TRAIN_00168.jpg,284,31
Text,114,7,9,17,TRAIN_00168.jpg,284,31
Text,129,8,11,16,TRAIN_00168.jpg,284,31
Text,18,3,10,13,TRAIN_00169.jpg,388,28
Text,27,3,9,13,TRAIN_00169.jpg,388,28
Text,35,2,10,13,TRAIN_00169.jpg,388,28
Text,44,2,11,13,TRAIN_00169.jpg,388,28
Text,54,3,13,13,TRAIN_00169.jpg,388,28
Text,68,5,5,13,TRAIN_00169.jpg,388,28
Text,88,1,13,16,TRAIN_00169.jpg,388,28
Text,106,3,14,17,TRAIN_00169.jpg,388,28
Text,124,1,14,18,TRAIN_00169.jpg,388,28
Text,142,2,16,17,TRAIN_00169.jpg,388,28
Text,160,1,13,17,TRAIN_00169.jpg,388,28
Text,4,3,9,13,TRAIN_00170.jpg,388,23
Text,13,3,10,12,TRAIN_00170.jpg,388,23
Text,22,2,9,14,TRAIN_00170.jpg,388,23
Text,31,3,9,13,TRAIN_00170.jpg,388,23
Text,39,3,10,14,TRAIN_00170.jpg,388,23
Text,48,3,14,13,TRAIN_00170.jpg,388,23
Text,63,6,6,10,TRAIN_00170.jpg,388,23
Text,82,2,16,18,TRAIN_00170.jpg,388,23
Text,101,3,12,16,TRAIN_00170.jpg,388,23
Text,120,2,7,19,TRAIN_00170.jpg,388,23
Text,134,3,15,18,TRAIN_00170.jpg,388,23
Text,154,2,12,19,TRAIN_00170.jpg,388,23
Text,31,3,10,12,TRAIN_00171.jpg,284,65
Text,40,3,10,13,TRAIN_00171.jpg,284,65
Text,50,3,10,13,TRAIN_00171.jpg,284,65
Text,58,3,10,13,TRAIN_00171.jpg,284,65
Text,68,3,10,12,TRAIN_00171.jpg,284,65
Text,77,3,11,13,TRAIN_00171.jpg,284,65
Text,31,38,10,16,TRAIN_00171.jpg,284,65
Text,48,39,9,15,TRAIN_00171.jpg,284,65
Text,62,38,11,14,TRAIN_00171.jpg,284,65
Text,76,39,11,13,TRAIN_00171.jpg,284,65
Text,92,39,11,15,TRAIN_00171.jpg,284,65
Text,109,38,10,15,TRAIN_00171.jpg,284,65
Text,33,7,10,12,TRAIN_00172.jpg,284,50
Text,43,6,9,12,TRAIN_00172.jpg,284,50
Text,52,6,11,12,TRAIN_00172.jpg,284,50
Text,31,25,13,18,TRAIN_00172.jpg,284,50
Text,48,24,12,18,TRAIN_00172.jpg,284,50
Text,63,23,14,20,TRAIN_00172.jpg,284,50
Text,79,25,11,17,TRAIN_00172.jpg,284,50
Text,93,22,13,17,TRAIN_00172.jpg,284,50
Text,10,12,12,20,TRAIN_00173.jpg,324,44
Text,25,17,14,13,TRAIN_00173.jpg,324,44
Text,44,13,14,17,TRAIN_00173.jpg,324,44
Text,59,13,15,16,TRAIN_00173.jpg,324,44
Text,78,15,13,15,TRAIN_00173.jpg,324,44
Text,98,15,8,15,TRAIN_00173.jpg,324,44
Text,115,14,14,19,TRAIN_00173.jpg,324,44
Text,132,12,16,20,TRAIN_00173.jpg,324,44
Text,15,8,16,17,TRAIN_00174.jpg,284,31
Text,36,5,7,20,TRAIN_00174.jpg,284,31
Text,50,7,14,19,TRAIN_00174.jpg,284,31
Text,65,8,11,17,TRAIN_00174.jpg,284,31
Text,81,10,14,14,TRAIN_00174.jpg,284,31
Text,97,6,11,20,TRAIN_00174.jpg,284,31
Text,11,15,13,16,TRAIN_00175.jpg,324,44
Text,27,16,12,14,TRAIN_00175.jpg,324,44
Text,46,16,12,17,TRAIN_00175.jpg,324,44
Text,62,19,11,15,TRAIN_00175.jpg,324,44
Text,82,14,10,17,TRAIN_00175.jpg,324,44
Text,95,16,12,17,TRAIN_00175.jpg,324,44
Text,37,7,12,17,TRAIN_00176.jpg,284,31
Text,54,10,9,15,TRAIN_00176.jpg,284,31
Text,68,9,11,14,TRAIN_00176.jpg,284,31
Text,83,10,10,15,TRAIN_00176.jpg,284,31
Text,101,9,10,15,TRAIN_00176.jpg,284,31
Text,115,9,13,15,TRAIN_00176.jpg,284,31
Text,132,10,13,12,TRAIN_00176.jpg,284,31
Text,16,9,13,17,TRAIN_00177.jpg,284,31
Text,32,9,13,14,TRAIN_00177.jpg,284,31
Text,49,10,13,14,TRAIN_00177.jpg,284,31
Text,65,10,12,15,TRAIN_00177.jpg,284,31
Text,80,9,13,16,TRAIN_00177.jpg,284,31
Text,93,9,13,16,TRAIN_00177.jpg,284,31
Text,113,9,7,14,TRAIN_00177.jpg,284,31
Text,129,10,13,15,TRAIN_00177.jpg,284,31
Text,31,3,9,13,TRAIN_00178.jpg,284,68
Text,40,3,10,13,TRAIN_00178.jpg,284,68
Text,49,3,9,13,TRAIN_00178.jpg,284,68
Text,58,3,10,13,TRAIN_00178.jpg,284,68
Text,67,3,10,13,TRAIN_00178.jpg,284,68
Text,76,4,11,11,TRAIN_00178.jpg,284,68
Text,30,38,11,14,TRAIN_00178.jpg,284,68
Text,46,37,10,14,TRAIN_00178.jpg,284,68
Text,61,40,11,14,TRAIN_00178.jpg,284,68
Text,76,38,12,14,TRAIN_00178.jpg,284,68
Text,92,38,11,14,TRAIN_00178.jpg,284,68
Text,18,12,9,13,TRAIN_00179.jpg,284,31
Text,34,10,11,13,TRAIN_00179.jpg,284,31
Text,51,10,9,12,TRAIN_00179.jpg,284,31
Text,67,10,11,11,TRAIN_00179.jpg,284,31
Text,82,7,11,14,TRAIN_00179.jpg,284,31
Text,8,13,16,15,TRAIN_00180.jpg,324,44
Text,27,10,15,17,TRAIN_00180.jpg,324,44
Text,46,9,14,18,TRAIN_00180.jpg,324,44
Text,65,9,12,18,TRAIN_00180.jpg,324,44
Text,8,13,14,20,TRAIN_00181.jpg,324,44
Text,26,17,13,15,TRAIN_00181.jpg,324,44
Text,45,16,8,15,TRAIN_00181.jpg,324,44
Text,59,12,15,24,TRAIN_00181.jpg,324,44
Text,75,13,15,19,TRAIN_00181.jpg,324,44
Text,18,4,11,13,TRAIN_00182.jpg,388,27
Text,28,4,9,13,TRAIN_00182.jpg,388,27
Text,36,4,11,13,TRAIN_00182.jpg,388,27
Text,45,4,10,12,TRAIN_00182.jpg,388,27
Text,55,4,13,14,TRAIN_00182.jpg,388,27
Text,68,5,7,13,TRAIN_00182.jpg,388,27
Text,88,2,13,19,TRAIN_00182.jpg,388,27
Text,106,2,12,19,TRAIN_00182.jpg,388,27
Text,123,2,12,18,TRAIN_00182.jpg,388,27
Text,143,2,12,19,TRAIN_00182.jpg,388,27
Text,161,4,13,16,TRAIN_00182.jpg,388,27
Text,178,3,14,17,TRAIN_00182.jpg,388,27
Text,196,2,14,19,TRAIN_00182.jpg,388,27
Text,216,2,14,20,TRAIN_00182.jpg,388,27
Text,234,2,14,19,TRAIN_00182.jpg,388,27
Text,16,3,9,13,TRAIN_00183.jpg,388,21
Text,26,3,9,14,TRAIN_00183.jpg,388,21
Text,34,3,10,14,TRAIN_00183.jpg,388,21
Text,43,4,10,13,TRAIN_00183.jpg,388,21
Text,52,3,13,14,TRAIN_00183.jpg,388,21
Text,66,5,7,11,TRAIN_00183.jpg,388,21
Text,86,2,14,16,TRAIN_00183.jpg,388,21
Text,103,4,13,14,TRAIN_00183.jpg,388,21
Text,120,3,16,16,TRAIN_00183.jpg,388,21
Text,141,1,8,18,TRAIN_00183.jpg,388,21
Text,158,3,13,16,TRAIN_00183.jpg,388,21
Text,176,4,12,14,TRAIN_00183.jpg,388,21
Text,195,2,14,17,TRAIN_00183.jpg,388,21
Text,25,10,10,14,TRAIN_00184.jpg,388,36
Text,34,10,13,13,TRAIN_00184.jpg,388,36
Text,48,9,8,14,TRAIN_00184.jpg,388,36
Text,94,8,13,16,TRAIN_00184.jpg,388,36
Text,111,10,13,16,TRAIN_00184.jpg,388,36
Text,133,8,8,17,TRAIN_00184.jpg,388,36
Text,148,7,12,18,TRAIN_00184.jpg,388,36
Text,166,8,12,18,TRAIN_00184.jpg,388,36
Text,183,7,13,17,TRAIN_00184.jpg,388,36
Text,199,7,15,17,TRAIN_00184.jpg,388,36
Text,7,15,10,13,TRAIN_00185.jpg,388,36
Text,17,15,9,13,TRAIN_00185.jpg,388,36
Text,27,16,13,13,TRAIN_00185.jpg,388,36
Text,41,16,6,13,TRAIN_00185.jpg,388,36
Text,87,13,17,19,TRAIN_00185.jpg,388,36
Text,104,15,13,18,TRAIN_00185.jpg,388,36
Text,121,15,13,17,TRAIN_00185.jpg,388,36
Text,140,13,16,18,TRAIN_00185.jpg,388,36
Text,159,14,8,14,TRAIN_00185.jpg,388,36
Text,174,15,14,16,TRAIN_00185.jpg,388,36
Text,196,16,13,16,TRAIN_00185.jpg,388,36
Text,14,3,11,14,TRAIN_00186.jpg,388,23
Text,24,3,9,14,TRAIN_00186.jpg,388,23
Text,32,3,10,13,TRAIN_00186.jpg,388,23
Text,41,3,9,13,TRAIN_00186.jpg,388,23
Text,50,3,13,14,TRAIN_00186.jpg,388,23
Text,65,5,5,11,TRAIN_00186.jpg,388,23
Text,84,3,14,16,TRAIN_00186.jpg,388,23
Text,103,6,11,13,TRAIN_00186.jpg,388,23
Text,120,5,15,14,TRAIN_00186.jpg,388,23
Text,138,6,13,13,TRAIN_00186.jpg,388,23
Text,157,5,13,13,TRAIN_00186.jpg,388,23
Text,175,5,13,12,TRAIN_00186.jpg,388,23
Text,192,5,11,13,TRAIN_00186.jpg,388,23
Text,6,13,17,19,TRAIN_00187.jpg,324,44
Text,26,11,13,21,TRAIN_00187.jpg,324,44
Text,46,9,9,19,TRAIN_00187.jpg,324,44
Text,63,14,10,17,TRAIN_00187.jpg,324,44
Text,76,12,13,19,TRAIN_00187.jpg,324,44
Text,100,11,12,19,TRAIN_00187.jpg,324,44
Text,114,9,14,21,TRAIN_00187.jpg,324,44
Text,0,0,9,12,TRAIN_00188.jpg,388,36
Text,8,0,9,12,TRAIN_00188.jpg,388,36
Text,18,0,9,12,TRAIN_00188.jpg,388,36
Text,27,0,9,14,TRAIN_00188.jpg,388,36
Text,39,0,9,12,TRAIN_00188.jpg,388,36
Text,48,0,10,12,TRAIN_00188.jpg,388,36
Text,57,0,9,13,TRAIN_00188.jpg,388,36
Text,67,0,11,14,TRAIN_00188.jpg,388,36
Text,79,0,10,14,TRAIN_00188.jpg,388,36
Text,87,0,10,14,TRAIN_00188.jpg,388,36
Text,95,0,7,13,TRAIN_00188.jpg,388,36
Text,103,0,7,15,TRAIN_00188.jpg,388,36
Text,113,0,17,16,TRAIN_00188.jpg,388,36
Text,133,0,14,20,TRAIN_00188.jpg,388,36
Text,151,0,14,19,TRAIN_00188.jpg,388,36
Text,167,0,16,18,TRAIN_00188.jpg,388,36
Text,186,0,13,18,TRAIN_00188.jpg,388,36
Text,203,0,15,20,TRAIN_00188.jpg,388,36
Text,221,0,16,19,TRAIN_00188.jpg,388,36
Text,239,0,14,19,TRAIN_00188.jpg,388,36
Text,0,25,9,11,TRAIN_00188.jpg,388,36
Text,9,25,9,11,TRAIN_00188.jpg,388,36
Text,18,25,13,11,TRAIN_00188.jpg,388,36
Text,32,26,8,10,TRAIN_00188.jpg,388,36
Text,77,21,21,15,TRAIN_00188.jpg,388,36
Text,99,22,13,14,TRAIN_00188.jpg,388,36
Text,117,23,9,13,TRAIN_00188.jpg,388,36
Text,129,24,18,12,TRAIN_00188.jpg,388,36
Text,150,23,14,13,TRAIN_00188.jpg,388,36
Text,167,24,9,12,TRAIN_00188.jpg,388,36
Text,18,3,11,13,TRAIN_00189.jpg,388,27
Text,27,4,9,13,TRAIN_00189.jpg,388,27
Text,36,4,9,13,TRAIN_00189.jpg,388,27
Text,45,4,10,13,TRAIN_00189.jpg,388,27
Text,54,3,13,13,TRAIN_00189.jpg,388,27
Text,68,5,8,11,TRAIN_00189.jpg,388,27
Text,87,2,18,20,TRAIN_00189.jpg,388,27
Text,107,5,14,16,TRAIN_00189.jpg,388,27
Text,125,3,13,18,TRAIN_00189.jpg,388,27
Text,142,5,17,18,TRAIN_00189.jpg,388,27
Text,159,4,13,18,TRAIN_00189.jpg,388,27
Text,177,5,15,16,TRAIN_00189.jpg,388,27
Text,198,4,9,18,TRAIN_00189.jpg,388,27
Text,212,4,12,17,TRAIN_00189.jpg,388,27
Text,9,11,12,17,TRAIN_00190.jpg,324,44
Text,29,14,14,14,TRAIN_00190.jpg,324,44
Text,48,13,12,15,TRAIN_00190.jpg,324,44
Text,64,13,13,15,TRAIN_00190.jpg,324,44
Text,85,10,8,19,TRAIN_00190.jpg,324,44
Text,100,15,12,15,TRAIN_00190.jpg,324,44
Text,119,14,13,14,TRAIN_00190.jpg,324,44
Text,136,14,10,17,TRAIN_00190.jpg,324,44
Text,152,15,14,15,TRAIN_00190.jpg,324,44
Text,22,14,13,15,TRAIN_00191.jpg,284,31
Text,40,14,8,15,TRAIN_00191.jpg,284,31
Text,52,14,11,15,TRAIN_00191.jpg,284,31
Text,69,13,12,15,TRAIN_00191.jpg,284,31
Text,86,13,11,15,TRAIN_00191.jpg,284,31
Text,25,12,12,17,TRAIN_00192.jpg,284,31
Text,38,11,14,17,TRAIN_00192.jpg,284,31
Text,54,11,13,19,TRAIN_00192.jpg,284,31
Text,69,12,11,16,TRAIN_00192.jpg,284,31
Text,86,13,13,15,TRAIN_00192.jpg,284,31
Text,102,11,12,18,TRAIN_00192.jpg,284,31
Text,120,11,11,18,TRAIN_00192.jpg,284,31
Text,134,12,12,16,TRAIN_00192.jpg,284,31
Text,148,12,13,17,TRAIN_00192.jpg,284,31
Text,22,9,11,16,TRAIN_00193.jpg,284,31
Text,36,9,12,16,TRAIN_00193.jpg,284,31
Text,52,11,14,16,TRAIN_00193.jpg,284,31
Text,68,10,13,16,TRAIN_00193.jpg,284,31
Text,82,11,15,17,TRAIN_00193.jpg,284,31
Text,32,4,9,12,TRAIN_00194.jpg,284,64
Text,41,3,9,12,TRAIN_00194.jpg,284,64
Text,50,4,8,12,TRAIN_00194.jpg,284,64
Text,58,4,10,12,TRAIN_00194.jpg,284,64
Text,68,4,10,12,TRAIN_00194.jpg,284,64
Text,77,4,12,13,TRAIN_00194.jpg,284,64
Text,31,39,12,15,TRAIN_00194.jpg,284,64
Text,51,40,7,14,TRAIN_00194.jpg,284,64
Text,60,38,15,16,TRAIN_00194.jpg,284,64
Text,75,40,14,15,TRAIN_00194.jpg,284,64
Text,5,21,11,12,TRAIN_00195.jpg,388,36
Text,16,22,9,12,TRAIN_00195.jpg,388,36
Text,25,22,13,12,TRAIN_00195.jpg,388,36
Text,40,24,7,10,TRAIN_00195.jpg,388,36
Text,83,19,15,17,TRAIN_00195.jpg,388,36
Text,102,21,16,15,TRAIN_00195.jpg,388,36
Text,119,20,17,16,TRAIN_00195.jpg,388,36
Text,137,21,16,15,TRAIN_00195.jpg,388,36
Text,154,20,16,16,TRAIN_00195.jpg,388,36
Text,171,20,16,15,TRAIN_00195.jpg,388,36
Text,4,3,9,12,TRAIN_00196.jpg,388,22
Text,13,4,10,12,TRAIN_00196.jpg,388,22
Text,22,3,8,13,TRAIN_00196.jpg,388,22
Text,31,3,9,13,TRAIN_00196.jpg,388,22
Text,39,4,10,12,TRAIN_00196.jpg,388,22
Text,48,4,13,13,TRAIN_00196.jpg,388,22
Text,62,5,7,11,TRAIN_00196.jpg,388,22
Text,82,4,17,17,TRAIN_00196.jpg,388,22
Text,101,3,13,18,TRAIN_00196.jpg,388,22
Text,116,1,15,20,TRAIN_00196.jpg,388,22
Text,137,3,14,17,TRAIN_00196.jpg,388,22
Text,155,5,13,15,TRAIN_00196.jpg,388,22
Text,172,1,14,18,TRAIN_00196.jpg,388,22
Text,11,16,13,14,TRAIN_00197.jpg,324,44
Text,29,14,14,15,TRAIN_00197.jpg,324,44
Text,45,17,15,12,TRAIN_00197.jpg,324,44
Text,65,16,13,15,TRAIN_00197.jpg,324,44
Text,81,16,11,13,TRAIN_00197.jpg,324,44
Text,100,16,12,13,TRAIN_00197.jpg,324,44
Text,118,15,13,15,TRAIN_00197.jpg,324,44
Text,32,4,9,11,TRAIN_00198.jpg,284,67
Text,41,4,9,11,TRAIN_00198.jpg,284,67
Text,50,4,9,12,TRAIN_00198.jpg,284,67
Text,59,5,9,11,TRAIN_00198.jpg,284,67
Text,68,5,9,11,TRAIN_00198.jpg,284,67
Text,77,4,12,12,TRAIN_00198.jpg,284,67
Text,27,39,14,13,TRAIN_00198.jpg,284,67
Text,47,40,11,11,TRAIN_00198.jpg,284,67
Text,62,39,9,13,TRAIN_00198.jpg,284,67
Text,76,38,12,14,TRAIN_00198.jpg,284,67
Text,93,39,10,13,TRAIN_00198.jpg,284,67
Text,108,38,11,14,TRAIN_00198.jpg,284,67
Text,33,7,11,11,TRAIN_00199.jpg,284,50
Text,43,7,10,11,TRAIN_00199.jpg,284,50
Text,53,7,11,11,TRAIN_00199.jpg,284,50
Text,33,26,11,17,TRAIN_00199.jpg,284,50
Text,47,25,12,16,TRAIN_00199.jpg,284,50
Text,62,25,12,17,TRAIN_00199.jpg,284,50
Text,76,25,11,17,TRAIN_00199.jpg,284,50
Text,90,25,11,18,TRAIN_00199.jpg,284,50
Text,5,4,8,11,TRAIN_00200.jpg,388,31
Text,15,5,9,12,TRAIN_00200.jpg,388,31
Text,23,6,9,11,TRAIN_00200.jpg,388,31
Text,31,4,11,11,TRAIN_00200.jpg,388,31
Text,40,5,9,11,TRAIN_00200.jpg,388,31
Text,49,4,13,13,TRAIN_00200.jpg,388,31
Text,63,6,8,12,TRAIN_00200.jpg,388,31
Text,83,6,11,16,TRAIN_00200.jpg,388,31
Text,103,7,14,11,TRAIN_00200.jpg,388,31
Text,120,5,12,12,TRAIN_00200.jpg,388,31
Text,137,6,11,11,TRAIN_00200.jpg,388,31
Text,157,4,8,13,TRAIN_00200.jpg,388,31
Text,171,7,13,12,TRAIN_00200.jpg,388,31
Text,7,4,10,11,TRAIN_00201.jpg,388,32
Text,16,4,10,12,TRAIN_00201.jpg,388,32
Text,26,3,9,12,TRAIN_00201.jpg,388,32
Text,34,3,10,12,TRAIN_00201.jpg,388,32
Text,42,4,10,12,TRAIN_00201.jpg,388,32
Text,52,4,12,12,TRAIN_00201.jpg,388,32
Text,67,5,6,10,TRAIN_00201.jpg,388,32
Text,86,2,13,20,TRAIN_00201.jpg,388,32
Text,104,3,11,16,TRAIN_00201.jpg,388,32
Text,121,4,16,17,TRAIN_00201.jpg,388,32
Text,139,3,13,19,TRAIN_00201.jpg,388,32
Text,21,8,10,11,TRAIN_00202.jpg,284,31
Text,38,4,8,15,TRAIN_00202.jpg,284,31
Text,54,8,11,12,TRAIN_00202.jpg,284,31
Text,68,8,13,12,TRAIN_00202.jpg,284,31
Text,84,7,10,12,TRAIN_00202.jpg,284,31
Text,33,4,9,12,TRAIN_00203.jpg,284,63
Text,42,4,9,11,TRAIN_00203.jpg,284,63
Text,51,4,9,12,TRAIN_00203.jpg,284,63
Text,60,4,9,11,TRAIN_00203.jpg,284,63
Text,69,4,10,11,TRAIN_00203.jpg,284,63
Text,79,4,11,12,TRAIN_00203.jpg,284,63
Text,33,41,11,14,TRAIN_00203.jpg,284,63
Text,47,39,9,15,TRAIN_00203.jpg,284,63
Text,60,38,13,14,TRAIN_00203.jpg,284,63
Text,78,39,10,15,TRAIN_00203.jpg,284,63
Text,95,40,8,15,TRAIN_00203.jpg,284,63
Text,109,38,10,15,TRAIN_00203.jpg,284,63
Text,31,7,11,11,TRAIN_00204.jpg,284,50
Text,40,7,10,13,TRAIN_00204.jpg,284,50
Text,51,7,11,13,TRAIN_00204.jpg,284,50
Text,33,27,12,17,TRAIN_00204.jpg,284,50
Text,44,27,11,17,TRAIN_00204.jpg,284,50
Text,63,28,11,16,TRAIN_00204.jpg,284,50
Text,77,27,9,15,TRAIN_00204.jpg,284,50
Text,89,29,13,14,TRAIN_00204.jpg,284,50
Text,107,27,11,14,TRAIN_00204.jpg,284,50
Text,122,27,11,14,TRAIN_00204.jpg,284,50
Text,9,12,13,22,TRAIN_00205.jpg,324,44
Text,24,14,13,15,TRAIN_00205.jpg,324,44
Text,45,12,13,17,TRAIN_00205.jpg,324,44
Text,62,13,13,15,TRAIN_00205.jpg,324,44
Text,81,16,13,15,TRAIN_00205.jpg,324,44
Text,97,12,13,16,TRAIN_00205.jpg,324,44
Text,120,12,8,17,TRAIN_00205.jpg,324,44
Text,16,4,10,13,TRAIN_00206.jpg,388,22
Text,25,3,8,13,TRAIN_00206.jpg,388,22
Text,33,4,10,13,TRAIN_00206.jpg,388,22
Text,42,4,10,11,TRAIN_00206.jpg,388,22
Text,52,4,11,13,TRAIN_00206.jpg,388,22
Text,65,6,7,10,TRAIN_00206.jpg,388,22
Text,86,6,13,12,TRAIN_00206.jpg,388,22
Text,106,6,13,13,TRAIN_00206.jpg,388,22
Text,120,3,11,17,TRAIN_00206.jpg,388,22
Text,142,4,7,15,TRAIN_00206.jpg,388,22
Text,160,3,12,16,TRAIN_00206.jpg,388,22
Text,175,2,14,18,TRAIN_00206.jpg,388,22
Text,11,4,10,11,TRAIN_00207.jpg,388,17
Text,20,3,7,12,TRAIN_00207.jpg,388,17
Text,28,3,10,13,TRAIN_00207.jpg,388,17
Text,38,4,9,11,TRAIN_00207.jpg,388,17
Text,47,4,11,12,TRAIN_00207.jpg,388,17
Text,60,5,7,12,TRAIN_00207.jpg,388,17
Text,82,4,14,13,TRAIN_00207.jpg,388,17
Text,98,2,14,15,TRAIN_00207.jpg,388,17
Text,118,3,12,14,TRAIN_00207.jpg,388,17
Text,135,1,11,15,TRAIN_00207.jpg,388,17
Text,153,2,12,15,TRAIN_00207.jpg,388,17
Text,8,13,11,13,TRAIN_00208.jpg,388,36
Text,17,14,10,13,TRAIN_00208.jpg,388,36
Text,27,13,12,13,TRAIN_00208.jpg,388,36
Text,41,15,6,12,TRAIN_00208.jpg,388,36
Text,86,11,21,18,TRAIN_00208.jpg,388,36
